truthful	my husband, teenage son and myself stayed at this hotel last august. we were transferred there by tour operator who had sent us to a terrible hotel on the other side of chicago. when i complained i asked for us to be transferred to the sheraton which they arranged for us. i have stayed at many hotels in my life and this has been the best. the room (although i know it was not the largest) was beautiful and very clean with every amenity you needed. it also had superb views of the river and the lake. the entrance hall to the sheraton is so imressive as is the leisure centre. in fact all areas are fantastic. the best thing about the hotel though was the staff! from the bellboy, to the receptionists, the dining staff to the concierge - each one was courteous and so very helpful. one of the conciergies spent fifteen minutes on the phone trying to locate a specific pair of trainers for my son! above and beyond the call i would say! i cannot reccomend this hotel highly enough. the breakfast buffet cost about 10 dollars each but you could eat as much as you like and take as long as you like which we did!! it lasted us all day. if you have the choice of where to stay i think you will enjoy the sheraton! we did!!
truthful	having booked the hotel directly with the hotel on its website, i arrived tired from ireland, to find that they had mislaid my booking and had no room on that night, but did have rooms for the rest of the week. they booked me in to another (not as nice) downtown hotel and paid for my taxi to that hotel and for that nights accommodation. on my return to the hotel next day, i was upgraded to the club level. what really impressed me was that the hotel did everything they could to make up for their earlier mistake...unprompted. of course, the hotel itself (particularly on the 32nd floor) is excellent. i will definitely be back.
truthful	the james hotel met and exceeded our expectations. a haven of cool, uncluttered comfort in a hot, crowded but congenial city. located within steps of some of the greatest art, architecture, culinary and cultural opportunities anywhere in north america, the staff of the james provided us with a home away from home for the week we visited. the check-in was quick and flawless and the king suite a calm, restorative oasis. it is difficult to over-praise the friendly, attentive staff; this is a hotel that truly has its act together! the day before our visit ended, we experienced problems with the room's air conditioner. when the technician was unable to quickly solve the problem, we were immediately upgraded to a one-bedroom apartment with stunning views of the chicago skyline. we eagerly await the opening of new james hotels in other cities.
truthful	the palmer house has a beautiful lobby with a great bar and restaurant. the rooms are way too small!!! two people in a room with a king size bed can barely move around. not enough room for two suitcases. our room was very outdated-reminded us of the movie the shining. very noisy!!!! don't expect a quiet stay. you can hear everything that your neighbors are doing and saying not to mention everything that is happening in the hallways. we requested a room change as soon as we checked in. the room that we originally were in had a huge square cut out of the wall that had exposed pipes, bricks, dirt and dust. oh and the construction for their renovations starts at 7 a.m. during the week. we will never stay at the palmer house again. you are better off spending a few more dollars at a different hotel.
deceptive	i truly enjoyed my stay at the omni chicago hotel. we stayed in a suite, which was clean and extremely nice, at a very reasonable rate. my husband and i spent quite a bit of time in the indoor pool, but personally i preferred laying out on the sundeck. service was excellent; they were friendly and all of our needs were met promptly. i would definitely recommend this hotel to anyone looking to have a great experience in the downtown chicago area.
deceptive	i stayed at the sheraton chicago hotel and towers recently, and i was completely dissatisfied. when i arrived the clerk was very rude to my guest and myself. we finally got all of our things figured out and went to our room. there is a river right outside and i constantly heard boats passing by. my bathroom was disgusting and not to mention, very small. i did not have a very pleasant experience at the sheraton chicago hotel and towers.
deceptive	this hotel was incredible! haven't had a better stay in a hotel in my life. i will definitely come here again next time i am in chicago! the rooms were so elegant, with their modern color schemes. the staff members were friendly and willing to lend a hand. the beds were surprisingly comfortable, with interesting covers. the tvs were hd, which was a step up from most hotels i have stayed at before. there was a cool martini bar that i spent an hour at one night, which was enjoyable, especially because of the live jazz band
truthful	the location was good. check-in was ok. asked for non smoking room, given floor with half smoking half non smoking. we could smell the smoke as soon as the elevator doors opened. we asked for and recieved a room on a non-smoking floor. they did not bring up the key, we had to go down to the lobby to get it. breakfast could have had some healthy choices, the sweet rolls and danish were not fresh. bananas not ripe. room only had one wash cloth, had to call down for more. housekeeping never showed up at our room. not for turndown service , not for the morning clean -up. called down upon our arrival back to our room after being gone all day and we were accused of putting our the do not disturb sign. they said they would come up and they never came when they said they would. we finally told them not to come because of the time. we wanted to get ready to go out for dinner. never greeted by anyone as we came and went. i have stayed at the peninsula and the burnham. the burnham was booked during our stay or i would have stayed there.i will never stay at this hotel again, not worth 300.00 a night
truthful	we stayed at the james hotel for a 40th birthday. the location was excellent for shopping and restaurants, but also very loud. the room was horrible. very small. we had a double/double and it was the size of a college dorm room, plus completely white walls and linens. absolutely no color except for one accent pillow. it was very sterile and uninviting. we were on the 11th floor and the lobby for the elevator was dark and done in red and balck with minimal lighting. it looked like the entrance to hell, if not a haunted house. staff was very nice and accomodating. i would not return to this hotel.
truthful	stayed for a week last month. can't beat the location - close to the magnificent mile, attractions, tours, great restaurants & night life. have spent a lot of nights in other homewood suites hotels and other suite hotels. thought the room was ok, not great. overpriced in my opinion. found staff to be uninterested and not very helpful. had to wait in the lobby on the 6th floor for room to be ready and the front desk staff could care less. watched during the week as other guests were made to wait as well. breakfast was the same stuff day after day. as the week went on, they actually started to run out of the more popular food items and these were not replenished (weekly delivery i guess). also, the room was was so busy that the staff made people wait for a table and treated you as you were waiting for a 5 star restaurant. travel for work (sales) and frequently stay in hotels. travel with family every year and also stay in hotels. this is roughing it for me...not a camper. would come to chicago again, but would not stay here. there are too many other options worth investigating.
deceptive	"my husband and i stayed at this hotel the weekend of sept. 17-18, 2011. when we were planning our vacation, we were impressed with the hotel. the exterior is very lovely and we looked forward to enjoying the view from our room. we first started to wonder if we'd made the right choice when there was no one waiting to help us with our bags. we had to carry our luggage up to our room ourselves as the hotel was in the middle of a shift change. this seems like something a supposedly ""world class"" hotel should be able to avoid. the good: our room did have a nice view and when i sat down on the bed it was like sitting on a cloud. the shower was very pleasant. the bad: the room was very small and the bed was not the king size we had requested. we felt very cramped and uncomfortable throughout our stay. we have stayed at less luxurious hotels that were much more spacious and able to provide us with the requested size bed. the restaurant options were acceptable, although the service was not as excellent as described. perhaps we expected a miracle that would've changed our minds about the hotel. we were so disappointed by the room and the service at check-in the rest of the weekend was somewhat tainted. we usually enjoy partaking of room service, but we decided after a sub par first day we would eat out for the rest of the weekend. next time, we will look into other hotels in the chicago area."
truthful	"we reserved a room with a sleeper couch a few weeks before our stay. after checking in and unpacking, we discovered that the sleeper sofa had been removed (supposedly during renovation). the front desk clerk and bellman never mentioned that there was no sleeper sofa even though they saw all 4 of us check into the room. colleen, one of the managers, was argumentative and did nothing to resolve the problem. we ended up having one of our children sleep on the couch and the other slept on an antiquated rollaway bed. we never spoke to the general manager who was conveniently ""absent from the hotel"" during most of our stay. we stayed here on more than one occasion over the past decade and had never encountered such incompetence. we had to make several phone calls to receive a miserly discount and we never received an apology. the lack of training of the staff was clearly evident, as was the cavalier attitude of the management."
deceptive	wow! that is all i can say! my girlfriends and i recently went on a little 'excursion' to chicago for a girls weekend and we stayed at this beautiful hotel. the rooms were beautifully decorated in a comfortable, modern style. the beds were so comfortable and cozy with the softest bedding i have ever felt on a hotel bed. our views were just as amazing. we could even see lake michigan from our suite. we only dined in the hotel once during our trip, but it was the best time we had. the aria restaurant was so elegant yet fun. very clean and just a great atmosphere. the staff was extremely professional and courteous, going out of their way to ensure our stay was a pleasure from the moment we walked through their doors. highly recommended! a must see next time you visit this area.
deceptive	my husband and i recently spent 3 nights at the ambassador east hotel. we will never stay at this hotel again. for the steep price we paid to stay there, we expected a friendly staff and clean room, which we did not get. first of all, the rooms are not clean. we found a few bugs in our room and the sheets did not look like they have been recently changed. when we reported this information to the hotel staff, they did not do anything to help us out. the staff is very unfriendly. also, there were no clean towels to use in the bathroom.
deceptive	my husband and i stayed here for a short get-away weekend and loved it. it is so conveniently located close to navy pier and michigan ave. the staff was very helpful and the room was great. it was definitely worth every penny! i would recommend this hotel to anyone visiting chicago.
truthful	first room's heating system sounded like we had a generator in our room. second room had stool in the toilet and a smear on the linens (which we didn't notice until morning-eeewwhh!). the computer, scale and ink pen didn't work. the maintainance man took 30 mins to come unplug the toilet and dripped to toilet water through bathroom and on carpet. this room was quiet and the bed/pillows comfortable. the bath was large and water warm.
truthful	we didn't stay in the hotel a lot because we went for the sites not the room. saying that, we picked this hotel because it was the cheapest but the hotel not having any parking we spent money on parking our car than what we could have spent on a better more expensive hotel with parking. hotel is great for guys getaway weekend that won't have a car. not a family frienly hotel. dining tip: long walk from hotel gino's pizza is a must have!! worth the walk. many things in between hotel and gino's to do so you can break up the walk.
deceptive	the hilton chicago was amazing!! it is close to almost everything that chicago has to offer! we could walk to lake michigan, grant park, niketown, watertower place, etc. the rooms were very nice and refreshed every day. also, they allow pets!! you don't have to go far to get good food because they have a few different restaurants right there! overall experience was an a++.
deceptive	when i first looked at the hotel monaco chicago - a kimpton hotel's website, the hotel looked very pleasing and a great place for me to stay during my visit to chicago. the problems began when i called to make a reservation. the woman who answered was very rude, to say the least. i had a few questions about the spa services. she rushed through what sounded like she was reading through a brochure. i decided that i shouldn't let one person ruin my experience with the hotel so i made a reservation and soon i was in chicago. the front desk service was very pleasant when i arrived, and the room seemed clean, other than the mysterious stain on my bedsheets. i got dressed up and went down to the bar area for a drink and appetizers. it took over thirty minutes for any worker to approach me for an order. yet two other parties that walked in after me were served right away. i was baffled considering i was dressed nice and in a fairly good mood considering it was my first trip to chicago. needless to say i will not be staying at this hotel again.
deceptive	i accompanied my husband on a business trip to chicago back in september and we stayed at the millennium knickerbocker hotel. the place was absolutely oozing with old-fashioned charm! also, there were plenty of shopping opportunities within walking distance, so i shopped while my husband worked. it just doesn't get any better than that! i loved the service we received and the ambiance of that grand old hotel, and i'd definitely stay there again!
deceptive	the atmosphere at this hotel is truly remarkable; it has a very modern feel. the rooms were very well designed, and the beds are not your average hotel room beds by any means. the pillow top beds made an already relaxed and comfortable stay that much more enjoyable.
truthful	my wife and i stayed at the james recently and we had a great experience. the hotel as others have mentioned is in an ideal location. it's in a quiet location, yet so close to many neighborhoods that you want to go to. we upgraded to a studio room which was totally worth the additional cost. it didnt have all the midcentury furniture that the website photos have, but it was elegantly appointed, spacious, and as we were on the inside of the building very quiet. the service was amazing. everyone was extremely friendly and helpful, as well as knowledgeable. this was true from the doormen at the front, to people at the desk and the servers in the restaurant. both concierges that we dealt with had great suggestions, and were able to understand our style and sensibilities when helping us out. the breakfast at prime downstairs is among the best i have ever had in a hotel, this goes for the room service as well. dinner there was good, but not great. i mentioned almost flawless, as there was a situation that occurred involving the spa in the hotel. it involved scheduling and was aggravating, as the hotel actively encourages its use. however, caroline who is one of the hotel managers did an amazingly competent job of making sure that we were satisfied, following up on progress and was a true pleasure to deal with. the experience could have left a very bad taste in my mouth but was resolved quickly. overall, we left extremely satisfied with our stay and look forward to many future visits.
truthful	the historic feel of the hotel really had a strong influence on my choice to book this hotel. unfortunately, the ambiance of the hotel could not make up for the rest of its shortcomings. the front desk staff was rude, the doormen were usually busy chatting or playing on their cell phones instead of greeting us or opening the door. there are three elevators but good luck with them all working. they are very very small and when only one is up and running...you end up waiting a long time for one. not fun when you are on the 12th floor. the room was tiny and the air conditioning did not work at all...the room felt damp and miserable. we put the thermostat as low as it would let us (65) and the room never went below 78. (and it was 107 outside the whole trip!!!). there really are no amenities inside the hotel other than an ice machine and a slightly overpriced restaurant. internet is not free either... overall, i would never stay here again.
truthful	we stayed at this hotel in february 2010. the room was great we had purchased it at a raffel at work for a fund raiser for united way. so we probably paid more then we needed but it was for charity. we were woke up at 3:00am in the morning by a group of at least 25 young people that were so loud coming off the elevators and down the hall ways they must of woke everyone up on our floor. of course one of the rooms they rented was right next to ours. they were so loud shouting profanities and banging on the walls that we thought there was maybe a fight going on. we called the front desk who sent security up immediately. security tried to get the people that were not registered guests to leave. we called down to the front desk two more times to send security back up again since nothing changed this went on for over an hour until it finally quieted down. because of this we ended up over sleeping in the morning since we were so exhausted. when we complained about it in the morning managemnet would do nothing for us because as they stated we used a gift certificate. well we still paid for it!!. they would not give us one thing free for the trouble that we had. we would never stay at this hotel again, obviously they really don't care about their guests.
deceptive	on my recent weekend stay at the fairmont chicago millennium park hotel, i was very disappointed. i chose this hotel after scouring various hotel websites in the area. from the look of the website, my expectations were above average. i felt the website led one to believe it was upscale. upon my arrival, i checked in. i was shown my room and at first glance everything seemed fine with the room. as i was settling into the room, i began to notice a general lack of cleanliness. i noticed spiderwebs in corners, and a lack of cleanliness in the bathroom. also, it was advertised that there was an i pod docking station in the room, however, it did not work and i had to call down for them to bring a replacement. i, as a guest should not have had to call down, these items should be checked to ensure they work properly before a guest checks in. i found the restaurants on site to be crowded, loud and not to mention an unusally long wait to be served my meal. i did inquire about a few of the menu items and my waiter seemed to have a lack of knowledge about the menu items. overall, my experience was not good and the next time i am in the area, i will chose another hotel for my stay.
deceptive	hi, i had very bad experience with this hotel, as the rooms had bad smell and very dim light. the bed sheets were not properly cleaned. also the carpet was dirty though ac was working properly. but i would nor recommend this hotel to my friends as it did not satisfied me. there was a problem with hot and cold water in the bathroom. please do not go to this hotel, it seems very nice from the pictures and all but in actual its different.
deceptive	"the hyatt regency chicago basically caters to guests who want to feel like they're staying in a nice hotel as soon as they enter the lobby. in other words, come here for the looks, not the amenities. they make a big deal out of the fact that their bedsheets undergo a special de-germifying process.... you know, because a simple washing machine just isn't good enough. to me, this sort of thing appeals to folks who enjoy being picky and narcissistic because they identify these traits with being ""rich""--which most of them are not. meanwhile, the hotel doesn't even offer free wireless--an essential feature for business travelers like me. obviously i'm not the intended consumer, though, so i guess i shouldn't be surprised."
deceptive	i've stayed at several different hotels in chicago but the james is the best. everything i need is in walking distance and i find it very convenient to stay there. the staff at the concierge desk is so polite and offers assistance willingly. the room has always been very clean. the bed linens are better that the nice sheets i have on my own bed. thankfully i don't have to search around for somewhere to stay when i travel there as i've found my favorite.
truthful	we wanted a nice place to stay the night after dinner, theater, and my daughter's 21st birthday. this place certainly fit the bill. it was convenient to everything including the southshore railroad station. the staff were all friendly. their was a small wine reception in the lobby in the evening and starbucks coffee in the morning. ryan, the concierge, ordered flowers for my daughter and had a nice bowl of hershey kisses waiting for us when we arrived. we were upgraded to a suite and although they forgot to make up the sofa bed, they came promptly to get it set up when we called later. the window seats were beautiful as well and i enjoyed drinking my coffee in the morning and reading a book.
truthful	"i checked into this hotel, rm 1760 on 11/13/2010. next day, i woke up with bed bug bites, numerous, on my arm and back. we reported this to the management who assiged us to rm 1901 and promised to get the room inspected and ""taken care of"". i insisted that they get all my clothes laundered, which they did. interestingly, no one from the management, other than the security guy who came when we first complained, even offered any apology for the inconvience. i missed couple of meetings that day. the next day, i called as i forgot something in the previous room, only to discover that the room was already assigned to the next guest. so much for reporting!"
deceptive	"the international chicago magnificent mile is shrouded in glamour, but underneath the facade fades away. the ""classical architectural landmark"" should be translated to ""old and boring. i found this hotel via google and have regretted it ever since. room size was small and unaccommodating, and that was one of the newer rooms! everything was free except for the gym (why that wouldn't be free with the price i paid i don't know). this hotel is overpriced for the quality and size of the room that you get, and i would not recommend staying there."
truthful	i would not recommend this hotel. although it is in a good area, the room was very small and is getting rather dated. the room had extensive damage. the paint on the bathroom ceiling was peeling. the wallpaper in the bathroom was peeling. the wood work in the bathroom looked like it had been chewed on. there was mold and stains on the bathroom tile. the room was very small. there was not room for a sofa. just a small faded chair and ottoman. the carpet had stains on it. also, the bed was comfortable, but there was not a top sheet, just the bottom sheet and a comforter. overall i was not satisfied with the hotel for the price that was charged. i have stayed in other hotels in the area that provided much more space, cleanliness, and value for the money paid.
deceptive	i stayed three nights recently at the hilton homewood suites- downtown chicago. overall i can't rate this establishment highly. the person at the front desk was disorganized- and took over 10 minutes even to find my reservation. once i finally got my key, the desk person just thrust the keycard at me like she was happy to be rid of me. it didn't get any better when i got to my suite. the bed was poorly made, and i found a couple of long blonde hairs on one of the pillows. the room was very stuffy, and i swear might have even had a vague pet smell. my shower was not very clean- notable hard water stains on the shower door,and the bathroom sink had a small continuous drip. also, the carpets didn't seem fresh and even had high traffic dirt noticable. i also visited their small gym/workout area and was disappointed there also. it had limited equipment that was in poor repair. the floor in there was even slippery, which made it a definite trip hazard. while the indoor pool looked good, as i dipped into it, the water felt a bit slimy and did not have a good smell. all in all, the amenities, the unfriendly service, and the sub-standard cleanliness makes this hotel one i would definitely not recommend to anyone. when that is paired with their sky high room rates, it's just not a place that should earn any repeat guests.
truthful	we stay at hilton for 4 nights last march. it was a pleasant stay. we got a large room with 2 double beds and 2 bathrooms, the tv was ok, a 27' crt flat screen. the coincierge was very friendly when we need. the room was very cleaned when we arrived, we ordered some pizzas from room service and the pizza was ok also.the main hall is beautiful. the breakfast is charged, 20 dollars, kinda expensive. the internet access (wifi) is charged, 13 dollars/day. pros: low rate price, huge rooms, close to attractions at loop, close to metro station. cons: expensive breakfast, internet access charged. tip: when leaving the building, always use the michigan av exit. its a great view.
truthful	i stayed here for business and loved it. got it for $93 inc tax on priceline, an incredible deal for this hotel. if i wasn't on priceline i would expect to pay $200 per night (maybe more) for this location/level of service. it's in the heart of downtown chicago, walkable to many locations. the lobby is very impressive, the room was very nice. no complaints at all, from check-in to check-out. i was alone so didn't go to the bar but it looked like people were really enjoying themselves. it was full of people all the time. i want to stay here when i come back with my husband for a fun weekend in the city.
deceptive	this hotel was gorgeous! i really enjoyed my stay here and will definitely be returning in the future. the staff was friendly, the room was clean, comfortable and very well decorated. the restaurant/ room service was also exceptional. the food was delicious and the room service was prompt. this hotel is also in a great location. it is close to everything anyone may need, such as shopping, food and attractions.
deceptive	staying at the swissotel in downtown chicago is not so much the typical stay so much as it is an experience. not only is the hotel located in a great area to get to all local attractions, but while you are at the hotel you will have many amazing accommodations at your disposal. there are two gourmet on site restaurants and a lounge to relax and get great food. the rooms are over sized and the beds are among the most comfortable you will ever find. finally, the service is award winning so anything that you do not already have at the swissotel will be at your fingertips with their assistance. overall i would highly recommend this hotel to anyone who is looking for more than the typical hotel.
truthful	"i can't recall another time i've had to deal with such rude front desk help. while pleasant initially, as soon as i demonstrated the slightest bit of frustration that i was still waiting to claim my luggage for check-in (i arrived prior to check-in time, so they were holding a few bags), the true quality of this establishment surfaced. never mind that the luggage wasn't sent up to our room in the afternoon or that i waited in the lobby for 15 minutes at 7:30pm still looking for my luggage or at least a bellhop. while that was a bit annoying, the worst part was witnessing the poor attitude of donna, the very attractive but aloof front desk employee. her lack of initiative was only matched by her pettiness, as i noticed she refused to make eye contact with me for the remainder of my stay, including when my family came down to the lobby the following morning. i also booked a rate that included parking, which donna acknowledged at check-in but at check out billed me separately; i assume after i got on her bad side. even with my last polite good bye to the front desk, i felt a phony, uppity attitude from donna, and i really can't convey the extent of how insulting it felt. i can honestly say it was the worst part of my first trip to chicago. the hotel is well appointed and the lobby was small but cozy. great location as well. to be fair, most of the staff seemed very friendly, and i am not so obtuse as to not recognize my rating of this hotel is a statistical outlier. but i think most travelers, like me, would trade a few amenities for consistent and reliable service, so as to not have a ""situation"" that could single-handedly ruin a travel experience. unfortunately, that was the case here."
truthful	"if you have not tried the millennium knickerbocker for a stay in chicago, do it now! we have stayed (and enjoyed) at the drake, intercontinental and others, but we always now come back to the knickerbocker. why? if ""charlie"" the doorman is on duty and you pull up, he will welcome you. he'll probably ask your name. why? because he wants to call you by your name every time he will see you during your visit. somehow he even lets the other employees know your name and all of a sudden, doorman, receptionist, bellman, waiter are referring to you by name. the employees are what makes this hotel. yes, it has everything to offer like all hotels, but the others don't have the fine people (including the cleaning staff) these folks have. try it, you will like it. we look forward to our next visit already..."
deceptive	i stayed this hotel for 2 nights. i had high hopes seeing as this is a 4 star hotel and seems quite elegant based on pictures i've seen. upon entering the building, you can easily see that it is clean and high class. the lobby was nice, and everything seemed as it should be. however, as soon as i made it into my room, it was completely different than everything previous to it. it was dirty, visible yellow stains on the walls and all around the restroom. the room too was not completely organized as all other hotel rooms i've been to. there was also a lingering smell from the last tenants. when i called the front desk about these issues, they sent someone up to fix it. i left the hotel about two hours and upon returning, they were still at it! this is an unreasonable amount of time to fix these glaring errors. the smell also did not completely disappear when they were done. as i was too tired, i just decided to deal with it for the rest of my stay here and focus on enjoying my vacation at chicago instead. i hope its shallow exterior does not fool others like it fooled me.
truthful	we booked this hotel for the second leg of our chicago stay..it was great!!!! the lion king package was pricey but reasonable, given the ticket costs and the suite. room was great....classical music greeted us when we entered our room after a long day of sightseeing and shopping. nytimes and chicago tribune at your door every morning. one block from the washington el train station. we never saw the small rooms that every one apparently doesn't like, but the suite rooms were fun and our kids loved it. dunkin doughnuts and corner bakery down the block. city hall, picasso structure....this was a great place. book it and also use the golden touch limo service...reasonable. omar is a super guy.
truthful	at the last minute, my son and i decided to take a quick trip to chicago to see the cubs. after checking priceline i decided to book the omni because of the great price for airfare and hotel. we arrived at the hotel around noon and our room was ready(i had called ahead and requested early arrival).the front desk treated us like we were there best customers-very friendly and accomodating. the room was wonderful with all the modern conviences you would expect in an upscale hotel. the room was spotless and the bed was very comfortable. there was not one sign of bed bugs as mentioned in a previous review-maybe those bed bugs were from their luggage and were transferred into their room!!!we then went to the hotel restaurant and had lunch. our service was great as was the food. we also tried several restaurants around the omni-all within walking distance. the service, cleanliness and location of the omni were incredible. we will definitely go back.
truthful	stayed in old tower. room was nice and room service was very good. room wi-fi was expensive as was the bottled water. for the price of the room, at least there should at least have been water. i would rate the value as sub-par. the restaurant menu was not great, food mediocre by comparison to other downtown chicago restaurants and the service was below average especially since there were only three tables in use in the entire restaurant.. in summary, i will go to the m... or h... next time. some of the above comments are based on a previous week resort stay on the outer banks of north carolina and earlier this year in northern california. p.s. if you are a fitness room user, the $16 per stay per person is a good deal at this hotel.
deceptive	hello, i recently stayed at the affinia hotel in chicago, and was very unhappy when i learned of additional charges upon arrival. when i made the reservations over the phone there was no mention of any internet or parking fees. when i arrive i'm told fee to valet park is $49 per day, plus another $10 for internet. this is just plain ridiculous, and will remember not to stay here in future. there's too many other fine hotels that don't charge these fees.
truthful	i try to stay at the james every time i happen to be in chicago. there are other good choices in town, but nobody has what the james offers: superior service - aka class meets efficiency -, metropolitan design and comfort with an attention to details i found only at the w in seoul, and what always plays a role meaning a convenient location ... then they get to you with small unexpected touches that make the difference ie: i was about to take off and drive north, it was a hot july day...one of the staff members handed me a bottle of water. a small gesture. unexpected and appreciated. the management and the staff understand what we expect and more importantly, what we need. and they consistenly execute against that.
deceptive	pleasant staff and housekeeping. above average breakfast. the rooms were clean and the staff made sure we had fresh linnens. it was bedbug free!! i would definitely stay there again.
truthful	i stayed here with a dozen of my friends, and more than half of us got eaten alive by bed bugs! we stayed there from september 28 - september 30th, but the symptoms (i.e. the crazy itchiness) didn't come until sunday night when we all got home. i complained to the hotel and basically all they're gonna do is cover the cost of our dry cleaning bills. honestly, they should reimburse us, because it was not worth it at all. do not stay at this hotel!!!
truthful	my wife and i just returned from a 3 night stay at the amalfi hotel in chicago and enjoyed everything about the hotel. most importantly our room was perfect with plenty of space, great jazz cd's in the room, wonderful bathroom and one of the most comfortable beds i've ever slept in. the staff was very helpful with every request. the amalfi offers a great continential breakfast on every floor each morning with good coffee and a great selection of pastry's, fruit's and jucie's. we also enjoyed the managers receptions one evening where they offer a great choice of complementary cocktails and antipasta's for their guests. would highly recommend this hotel.
deceptive	my wife and i stayed at the allegro this weekend while i was on a business trip. i was very impressed with their hospitality and my wife very much(maybe too much) enjoyed the in-house spa. rooms service was a bit slow but, overall great hotel would stay again.
deceptive	i recently stayed at the sheraton chicago hotel. it was my first time staying at this hotel and, i am sorry to say, it was my last time staying there. one of my main issues with this hotel was the amount of noise. the walls must be very thin because lying in bed at night i could hear my neighbors in the next room talking. although i could not quite make out the words of their conversations, i could definitely hear their voices as more than just a murmer. in addition, i was awakened several times by people conversing in the hallway as they walked by my door, presumably on the way to their rooms. admittedly, i am a light sleeper, but this was ridiculous. if you decide to stay here, i suggest that you check your bill very carefully before check out. when i checked mine, i found that i was being charged a rate higher than the one that i was supposed to be charged. i had to wait in line at the front desk for someone to help me (and the front desk service is woefully slow) and finally had to ask to speak to a supervisor before the error could be corrected. finally, though i had been told upon check-in that my room had been recently updated, i cannot believe that statement was accurate. the room appeared to be rather dated in its furnishings and decor and the carpet appeared to be somewhat worn. all in all, i round my stay at this hotel to be disappointing. next time i will arrange to stay elsewhere.
truthful	for a supposed 4-star hotel, i was not very impressed at akk. the lobby was nice and modern-looking, but there were no bellhops outside to help with bags or open the doors (we didn't arrive that late at night). additionally, when we walked into the hotel late one night, there was trash and flowers strewn on the lobby floor and, it seemed that there were always water bottles and glasses near the seating area as you walked in. where was the staff to clean up? that's not a very welcoming sight. the rooms were nice and clean and provided a great view, but the actual location was farther than i would have preferred from michigan avenue, andi it was also a little too far south. area recommendations rush street was a lot of fun at night!
truthful	the omni is in a fabulous location on michigan avenue. within just blocks are all types of stores, including saks, nordstroms, h&m, filenes basement, macys, la perla, apple, bloomingdates.....i could go on and on! the room itself was fabulous. comfortable, nice big flat screen tvs, nice sized bathroom. they charge for wi-fi, but we found if we clicked yes on joining their guest program we could then go from the sign-on screen right to our email without actually completing the registration. we got this hotel for $214/night through priceline and felt it was a terrific deal!
deceptive	my wife and i stayed here for a weekend and we absolutely loved it. the atmosphere was very chic & upscale; in my opinion you get more than what you pay for with the brand name amenities without breaking the bank. my wife even got to bring along her dog (aka #1 man!). i would definitely stay here again & would recommend it to anyone staying in the chicago area.
deceptive	i recently made a business trip to chicago, in which i stayed at the downtown fairmont hotel. during my visit, i had an aroma-harmony massage. this experience greatly relieved my stress, from all the business meetings i'd had that day. candace worked wonders for my neck muscles, especially. this was the only amenity that i sought out, during my trip. my time was very limited. however, the entire staff at this hotel treated me as if i were a valued guest. i'll definately stay at this hotel again when i'm in the area. and, i highly recommend the spa!
deceptive	"i had never been to chicago and was looking forward to sightseeing after my business conference. my company had arranged for me to stay at the omni chicago hotel located in the center of the magnificent mile. once i arrived at the hotel and gave it the once over, i was pleased but not impressed. once i put down by luggage and inquired about my reservation. i was told that my room was not ready yet and that there'd be an hour delay. i tried not to lose my temper and pleasantly asked if i could have another room. i was told there was a convention going on in the hotel and every room was filled. i would have left, but my company had a account at this hotel. if i stayed somewhere else, i'd have to pay out of pocket. the service employee behind the counter flippantly told me to take a seat and went back to talking with his gum-chewing co-worker. i picked up my luggage and plopped down in a cushy chair that wobbled. the leg in front on the left side was broken. i picked up my luggage and moved to another chair. two hours passed by before i was given my room. when i walked into the room the first thing i smelled was cigarette smoke. i was mad because i explicitly asked for a ""non-smoking"" room. i was furious. i didn't feel like going back downstairs and dealing with the idiot behind the counter and i was tried from my long flight. i sighed, tipped the bellboy and slammed the door to my room. i thought maybe i could use the air conditioning to freshen the room. when i went to turn it on, it didn't work. tired and angry, i went to sleep, thinking i'll never stay at this hotel again."
deceptive	we planned a fun time for our kids this summer by booking a kids suite at the swissotel chicago. our fun time was not exactly that. upon arriving for our weekend getaway, we find that the reservations we made online and the confirmation we held in our hand for a kids suite, did not mean a thing. apparently, there were none of the kids suites available. the kids suite is supposed to have things to keep the kids happy when they are in the room: coloring, video games, etc. no one at the front desk could explain to us why there were no kids suites available. whatever. so, we took a regular suite with the promise that we would be moved as soon as one became available. guess what? we spent the whole weekend in the same room. yes, the staff apologized, but no one seemed overly concerned that our children were dissapointed and no compensation or extras were offered to make us less cranky about it. other than that and the fact the none of the hotel staff was very friendly, the rooms were clean. we did not spend a lot of time in the hotel, but i will not be booking a room here again. the staff did not impress me at all and we did not feel like we were treated well at all.
truthful	we booked our room on priceline, and got a good deal at around $100 per night. we stayed for the first 2 nights of our us trip so didnt use too many of the hotel's facilities the hotel is centrally located, just over the chicago river from the shops at north michigan avenue, and around a mile from navy pier our room was clean and comfortable, and on the 29th floor we had a good view of the city, and could just about see lake michigan (though the weather was very bad). the layout of the room is a little peculiar, with the bed facing away from the window, but over all we have no complaints about this hotel, and unlike some other reviews we were not disturbed at all by noise from other guests so, pros and cons: pros: helpful and friendly staff clean and comfortable throughout spacious rooms large and airy public areas starbucks and gift shop in lobby cons a large hotel, so a long walk from the elevators to the front desk / lobby area
